Rule,CourseID,Num_Violations
Clash,UTMENCHEET1F_YR4_2024/5,2.0
Clash,UTMENCHEET1F_YR5_2024/5,1.0
Clash,UTMEPGEOGE1F_YR2_2024/5,1.0
Clash,UTMEPGEOGE1F_YR3_2024/5,2.0
Clash,UTMEPGEOGE1F_YR4_2024/5,4.0
Clash,UTMEPGEOGE1F_YR5_2024/5,1.0
Clash,UTMEPGEOGP1F_YR2_2024/5,1.0
Clash,UTMEPGEOGP1F_YR3_2024/5,2.0
Clash,UTMEPGEOGP1F_YR5_2024/5,4.0
Clash,UTMEPGEOME1F_YR1_2024/5,3.0
Clash,UTMEPGEOME1F_YR2_2024/5,3.0
Clash,UTMEPGEOME1F_YR3_2024/5,2.0
Clash,UTMEPGEOME1F_YR4_2024/5,4.0
Clash,UTMEPGEOME1F_YR5_2024/5,1.0
Clash,UTMEPGEOMP1F_YR1_2024/5,3.0
Clash,UTMEPGEOMP1F_YR2_2024/5,3.0
Clash,UTMEPGEOMP1F_YR3_2024/5,2.0
Clash,UTMEPGEOMP1F_YR5_2024/5,4.0
Clash,UTMEPGEOPH1F_YR1_2024/5,3.0
Clash,UTMEPGEOPH1F_YR2_2024/5,3.0
Clash,UTMEPGEOPH1F_YR3_2024/5,2.0
Clash,UTMEPGEOPH1F_YR4_2024/5,2.0
Clash,UTMEPGEOPH1F_YR5_2024/5,1.0
Clash,UTMEPGEOPP1F_YR1_2024/5,3.0
Clash,UTMEPGEOPP1F_YR2_2024/5,3.0
Clash,UTMEPGEOPP1F_YR3_2024/5,2.0
Clash,UTMEPGEOPP1F_YR5_2024/5,2.0
Clash,UTMESCI_YR1_2024/5,4.0
Clash,UTMESCI_YR2_2024/5,1.0
Clash,UTMESCI_YR3_2024/5,3.0
Clash,UTMESCI_YR4_2024/5,10.0
6hrs per day,UTMESCI_YR4_2024/5,96.0
Clash,UTMESESCIE1F_YR1_2024/5,2.0
Clash,UTMESESCIE1F_YR2_2024/5,2.0
Clash,UTMESESCIE1F_YR3_2024/5,2.0
6hrs per day,UTMESESCIE1F_YR4_2024/5,4.0
Clash,UTMESESCIE1F_YR4_2024/5,6.0
Clash,UTMESESCIE1F_YR5_2024/5,5.0
6hrs per day,UTMESESCIE1F_YR5_2024/5,18.0
Clash,UTMESESPGE1F_YR1_2024/5,1.0
Clash,UTMESESPGE1F_YR2_2024/5,3.0
Clash,UTMESESPGE1F_YR3_2024/5,8.0
6hrs per day,UTMESESPGE1F_YR3_2024/5,51.0
Clash,UTMESESPGE1F_YR4_2024/5,8.0
6hrs per day,UTMESESPGE1F_YR4_2024/5,36.0
Clash,UTMESESPGE1F_YR5_2024/5,6.0
6hrs per day,UTMESESPGE1F_YR5_2024/5,33.0
Clash,UTMESGPGPP1F_YR1_2024/5,3.0
Clash,UTMESGPGPP1F_YR2_2024/5,1.0
Clash,UTMESGPGPP1F_YR3_2024/5,2.0
Clash,UTMESGPGPP1F_YR5_2024/5,4.0
Clash,UTMESGPHGE1F_YR1_2024/5,3.0
Clash,UTMESGPHGE1F_YR2_2024/5,1.0
Clash,UTMESGPHGE1F_YR3_2024/5,2.0
Clash,UTMESGPHGE1F_YR4_2024/5,4.0
Clash,UTMESGPHGE1F_YR5_2024/5,1.0
Clash,UTMIDEAST_YR1_2024/5,2.0
Clash,UTMIDEAST_YR2_2024/5,2.0
Clash,UTMIDEAST_YR3_2024/5,3.0
Clash,UTMIDEAST_YR4_2024/5,3.0
6hrs per day,UTMLCFR_YR1_2024/5,1.0
Clash,UTMLCFR_YR1_2024/5,3.0
Clash,UTMLCFR_YR2_2024/5,7.0
6hrs per day,UTMLCFR_YR2_2024/5,30.0
Clash,UTMLCFR_YR4_2024/5,2.0
6hrs per day,UTMLCGE_YR1_2024/5,2.0
Clash,UTMLCGE_YR1_2024/5,4.0
Clash,UTMLCGE_YR2_2024/5,6.0
6hrs per day,UTMLCGE_YR2_2024/5,21.0
Clash,UTMLCGE_YR4_2024/5,1.0
6hrs per day,UTMLCIT_YR1_2024/5,3.0
Clash,UTMLCIT_YR1_2024/5,4.0
Clash,UTMLCIT_YR2_2024/5,6.0
6hrs per day,UTMLCIT_YR2_2024/5,23.0
Clash,UTMLCIT_YR4_2024/5,1.0
6hrs per day,UTMLCSP_YR1_2024/5,1.0
Clash,UTMLCSP_YR1_2024/5,3.0
Clash,UTMLCSP_YR2_2024/5,6.0
6hrs per day,UTMLCSP_YR2_2024/5,22.0
Clash,UTMLCSP_YR4_2024/5,1.0
Clash,UTMLCSS_YR1_2024/5,3.0
Clash,UTMLCSS_YR2_2024/5,6.0
6hrs per day,UTMLCSS_YR2_2024/5,20.0
Clash,UTMLCSS_YR4_2024/5,1.0
Clash,UTMLFGR_YR1_2024/5,2.0
Clash,UTMLFGR_YR2_2024/5,3.0
Clash,UTMLFGR_YR4_2024/5,2.0
Clash,UTMLFIT_YR1_2024/5,1.0
Clash,UTMLFIT_YR2_2024/5,4.0
Clash,UTMLFIT_YR4_2024/5,2.0
Clash,UTMLFRU_YR1_2024/5,2.0
6hrs per day,UTMLFRU_YR2_2024/5,1.0
Clash,UTMLFRU_YR2_2024/5,4.0
Clash,UTMLFRU_YR4_2024/5,3.0
Clash,UTMLFSP_YR1_2024/5,2.0
Clash,UTMLFSP_YR2_2024/5,3.0
Clash,UTMLFSP_YR4_2024/5,2.0
Clash,UTMLFSS_YR1_2024/5,1.0
Clash,UTMLFSS_YR2_2024/5,3.0
Clash,UTMLFSS_YR4_2024/5,2.0
Clash,UTMLGRU_YR1_2024/5,2.0
Clash,UTMLGRU_YR2_2024/5,4.0
Clash,UTMLGRU_YR4_2024/5,2.0
Clash,UTMLGSP_YR1_2024/5,2.0
Clash,UTMLGSP_YR2_2024/5,3.0
Clash,UTMLGSP_YR4_2024/5,1.0
Clash,UTMLGSS_YR1_2024/5,1.0
Clash,UTMLGSS_YR2_2024/5,3.0
Clash,UTMLGSS_YR4_2024/5,1.0
Clash,UTMLISP_YR1_2024/5,1.0
Clash,UTMLISP_YR2_2024/5,4.0
Clash,UTMLISP_YR4_2024/5,1.0
Clash,UTMLRSP_YR1_2024/5,3.0
Clash,UTMLRSP_YR2_2024/5,4.0
Clash,UTMLRSP_YR4_2024/5,2.0
Clash,UTMLRSS_YR1_2024/5,2.0
Clash,UTMLRSS_YR2_2024/5,4.0
Clash,UTMLRSS_YR4_2024/5,1.0
Clash,UTMLSSS_YR1_2024/5,1.0
Clash,UTMLSSS_YR2_2024/5,3.0
Clash,UTMLSSS_YR4_2024/5,1.0
Clash,UTMMAAPPMA1F_YR1_2024/5,2.0
Clash,UTMMAAPPMA1F_YR2_2024/5,5.0
Clash,UTMMAAPPMA1F_YR3_2024/5,4.0
Clash,UTMMAAPPMA1F_YR4_2024/5,7.0
6hrs per day,UTMMAAPPMA1F_YR4_2024/5,46.0
Clash,UTMMAAPPMA1F_YR5_2024/5,7.0
6hrs per day,UTMMAAPPMA1F_YR5_2024/5,46.0
Clash,UTMMATHEMA1F_YR1_2024/5,2.0
Clash,UTMMATHEMA1F_YR2_2024/5,5.0
Clash,UTMMATHEMA1F_YR3_2024/5,4.0
Clash,UTMMATHEMA1F_YR4_2024/5,7.0
6hrs per day,UTMMATHEMA1F_YR4_2024/5,50.0
Clash,UTMMATHEMA1F_YR5_2024/5,7.0
6hrs per day,UTMMATHEMA1F_YR5_2024/5,43.0
Clash,UTMPHYPHYM1F_YR1_2024/5,3.0
Clash,UTMPHYPHYM1F_YR2_2024/5,4.0
6hrs per day,UTMPHYPHYM1F_YR2_2024/5,12.0
6hrs per day,UTMPHYPHYM1F_YR3_2024/5,2.0
Clash,UTMPHYPHYM1F_YR3_2024/5,2.0
Clash,UTMPHYPHYM1F_YR4_2024/5,11.0
6hrs per day,UTMPHYPHYM1F_YR4_2024/5,58.0
Clash,UTMPHYPHYM1F_YR5_2024/5,11.0
6hrs per day,UTMPHYPHYM1F_YR5_2024/5,52.0
Clash,UTMPHYPHYY1F_YR1_2024/5,3.0
Clash,UTMPHYPHYY1F_YR2_2024/5,4.0
6hrs per day,UTMPHYPHYY1F_YR2_2024/5,9.0
6hrs per day,UTMPHYPHYY1F_YR3_2024/5,2.0
Clash,UTMPHYPHYY1F_YR3_2024/5,2.0
Clash,UTMPHYPHYY1F_YR5_2024/5,11.0
6hrs per day,UTMPHYPHYY1F_YR5_2024/5,55.0
Clash,UTMUSIC_YR1_2024/5,3.0
Clash,UTMUSIC_YR2_2024/5,2.0
Clash,UTMUSIC_YR4_2024/5,1.0
Clash,UTNURSING01F_YR1_2024/5,8.0
6hrs per day,UTNURSING01F_YR1_2024/5,46.0
Clash,UTNURSING01F_YR2_2024/5,2.0
Clash,UTNURSING01F_YR3_2024/5,4.0
6hrs per day,UTNURSING01F_YR3_2024/5,22.0
Clash,UTNURSING01F_YR4_2024/5,4.0
Clash,UTPECOEBAH_YR1_2024/5,2.0
Clash,UTPECOEBAH_YR2_2024/5,2.0
6hrs per day,UTPECOEBAH_YR3_2024/5,1.0
Clash,UTPECOEBAH_YR3_2024/5,3.0
Clash,UTPECOEBAH_YR4_2024/5,4.0
6hrs per day,UTPECOEBAH_YR4_2024/5,5.0
Clash,UTPGDEARTD1F_YR1_2024/5,3.0
6hrs per day,UTPGDEARTD1F_YR1_2024/5,20.0
6hrs per day,UTPGDEBIOL1F_YR1_2024/5,2.0
Clash,UTPGDEBIOL1F_YR1_2024/5,2.0
6hrs per day,UTPGDECHEM1F_YR1_2024/5,2.0
Clash,UTPGDECHEM1F_YR1_2024/5,2.0
Clash,UTPGDECHIN1F_YR1_2024/5,3.0
6hrs per day,UTPGDECHIN1F_YR1_2024/5,11.0
Clash,UTPGDEDETE1F_YR1_2024/5,2.0
6hrs per day,UTPGDEDETE1F_YR1_2024/5,4.0
Clash,UTPGDEDRAM1F_YR1_2024/5,3.0
6hrs per day,UTPGDEDRAM1F_YR1_2024/5,20.0
Clash,UTPGDEENGL1F_YR1_2024/5,3.0
6hrs per day,UTPGDEENGL1F_YR1_2024/5,11.0
Clash,UTPGDEFREN1F_YR1_2024/5,3.0
6hrs per day,UTPGDEFREN1F_YR1_2024/5,11.0
Clash,UTPGDEGEOG1F_YR1_2024/5,3.0
6hrs per day,UTPGDEGEOG1F_YR1_2024/5,11.0
Clash,UTPGDEGERM1F_YR1_2024/5,3.0
6hrs per day,UTPGDEGERM1F_YR1_2024/5,11.0
Clash,UTPGDEHIST1F_YR1_2024/5,3.0
6hrs per day,UTPGDEHIST1F_YR1_2024/5,11.0
Clash,UTPGDEMATH1F_YR1_2024/5,3.0
6hrs per day,UTPGDEMATH1F_YR1_2024/5,11.0
Clash,UTPGDEMUSI1F_YR1_2024/5,3.0
6hrs per day,UTPGDEMUSI1F_YR1_2024/5,20.0
Clash,UTPGDEPHYE1F_YR1_2024/5,3.0
6hrs per day,UTPGDEPHYE1F_YR1_2024/5,20.0
6hrs per day,UTPGDEPHYS1F_YR1_2024/5,2.0
Clash,UTPGDEPHYS1F_YR1_2024/5,2.0
6hrs per day,UTPGDEPRIE1F_YR1_2024/5,2.0
Clash,UTPGDEPRIE1F_YR1_2024/5,3.0
Clash,UTPHIEC_YR1_2024/5,2.0
6hrs per day,UTPHIEC_YR2_2024/5,3.0
Clash,UTPHIEC_YR2_2024/5,3.0
Clash,UTPHIEC_YR3_2024/5,4.0
6hrs per day,UTPHIEC_YR3_2024/5,26.0
Clash,UTPHIEC_YR4_2024/5,9.0
6hrs per day,UTPHIEC_YR4_2024/5,78.0
Clash,UTPHIEL_YR1_2024/5,4.0
6hrs per day,UTPHIEL_YR1_2024/5,25.0
Clash,UTPHIEL_YR2_2024/5,5.0
6hrs per day,UTPHIEL_YR2_2024/5,20.0
Clash,UTPHIEL_YR3_2024/5,2.0
Clash,UTPHIEL_YR4_2024/5,1.0
Clash,UTPHIET_YR1_2024/5,3.0
6hrs per day,UTPHIET_YR1_2024/5,27.0
Clash,UTPHIET_YR2_2024/5,4.0
6hrs per day,UTPHIET_YR2_2024/5,20.0
Clash,UTPHIET_YR3_2024/5,3.0
6hrs per day,UTPHIET_YR3_2024/5,11.0
Clash,UTPHIGR_YR1_2024/5,2.0
6hrs per day,UTPHIGR_YR1_2024/5,6.0
6hrs per day,UTPHIGR_YR2_2024/5,3.0
Clash,UTPHIGR_YR2_2024/5,3.0
Clash,UTPHIGR_YR3_2024/5,2.0
Clash,UTPHILI_YR1_2024/5,4.0
6hrs per day,UTPHILI_YR1_2024/5,25.0
Clash,UTPHILI_YR2_2024/5,5.0
6hrs per day,UTPHILI_YR2_2024/5,20.0
Clash,UTPHILI_YR3_2024/5,2.0
Clash,UTPHILI_YR4_2024/5,1.0
Clash,UTPHILY_YR1_2024/5,2.0
6hrs per day,UTPHILY_YR1_2024/5,9.0
6hrs per day,UTPHILY_YR2_2024/5,3.0
Clash,UTPHILY_YR2_2024/5,3.0
Clash,UTPHILY_YR3_2024/5,2.0
Clash,UTPHIMA_YR1_2024/5,3.0
6hrs per day,UTPHIMA_YR1_2024/5,23.0
Clash,UTPHIMA_YR2_2024/5,4.0
6hrs per day,UTPHIMA_YR2_2024/5,10.0
Clash,UTPHIMA_YR3_2024/5,5.0
6hrs per day,UTPHIMA_YR3_2024/5,16.0
Clash,UTPHIMA_YR4_2024/5,7.0
6hrs per day,UTPHIMA_YR4_2024/5,50.0
Clash,UTPHIPO_YR1_2024/5,3.0
6hrs per day,UTPHIPO_YR1_2024/5,37.0
Clash,UTPHIPO_YR2_2024/5,5.0
6hrs per day,UTPHIPO_YR2_2024/5,54.0
Clash,UTPHIPO_YR3_2024/5,10.0
6hrs per day,UTPHIPO_YR3_2024/5,91.0
Clash,UTPHIPO_YR4_2024/5,9.0
6hrs per day,UTPHIPO_YR4_2024/5,67.0
Clash,UTPHIPS_YR1_2024/5,3.0
6hrs per day,UTPHIPS_YR1_2024/5,11.0
Clash,UTPHIPS_YR2_2024/5,4.0
6hrs per day,UTPHIPS_YR2_2024/5,15.0
Clash,UTPHIPS_YR3_2024/5,3.0
6hrs per day,UTPHIPS_YR3_2024/5,38.0
Clash,UTPHIPS_YR4_2024/5,3.0
6hrs per day,UTPHIPS_YR4_2024/5,13.0
Clash,UTPHITH_YR1_2024/5,2.0
Clash,UTPHITH_YR2_2024/5,2.0
Clash,UTPHITH_YR3_2024/5,3.0
Clash,UTPHITH_YR4_2024/5,1.0
Clash,UTPHYME_YR1_2024/5,3.0
Clash,UTPHYME_YR2_2024/5,4.0
6hrs per day,UTPHYME_YR2_2024/5,12.0
6hrs per day,UTPHYME_YR3_2024/5,2.0
Clash,UTPHYME_YR3_2024/5,2.0
Clash,UTPHYME_YR4_2024/5,11.0
6hrs per day,UTPHYME_YR4_2024/5,58.0
Clash,UTPHYSB_YR1_2024/5,3.0
Clash,UTPHYSB_YR2_2024/5,4.0
6hrs per day,UTPHYSB_YR2_2024/5,9.0
6hrs per day,UTPHYSB_YR3_2024/5,2.0
Clash,UTPHYSB_YR3_2024/5,2.0
Clash,UTPHYSB_YR4_2024/5,11.0
6hrs per day,UTPHYSB_YR4_2024/5,58.0
Clash,UTPHYSM_YR1_2024/5,3.0
Clash,UTPHYSM_YR2_2024/5,4.0
6hrs per day,UTPHYSM_YR2_2024/5,9.0
6hrs per day,UTPHYSM_YR3_2024/5,2.0
Clash,UTPHYSM_YR3_2024/5,2.0
Clash,UTPHYSM_YR4_2024/5,11.0
6hrs per day,UTPHYSM_YR4_2024/5,58.0
Clash,UTPHYSM_YR5_2024/5,11.0
6hrs per day,UTPHYSM_YR5_2024/5,52.0
Clash,UTPOLTC_YR1_2024/5,2.0
Clash,UTPOLTC_YR2_2024/5,3.0
6hrs per day,UTPOLTC_YR2_2024/5,21.0
Clash,UTPOLTC_YR3_2024/5,9.0
6hrs per day,UTPOLTC_YR3_2024/5,67.0
Clash,UTPOLTC_YR4_2024/5,9.0
6hrs per day,UTPOLTC_YR4_2024/5,67.0
Clash,UTPORSL_YR1_2024/5,1.0
Clash,UTPORSL_YR2_2024/5,4.0
Clash,UTPORSL_YR3_2024/5,1.0
Clash,UTPORSL_YR4_2024/5,3.0
Clash,UTPRDEEBAH_YR3_2024/5,2.0
Clash,UTPRDEEBAH_YR4_2024/5,1.0
6hrs per day,UTPRSELMAH_YR1_2024/5,1.0
Clash,UTPRSELMAH_YR1_2024/5,3.0
Clash,UTPRSELMAH_YR2_2024/5,2.0
Clash,UTPRSELMAH_YR3_2024/5,1.0
Clash,UTPRSELMAH_YR4_2024/5,1.0
Clash,UTPRSMEMAH_YR1_2024/5,2.0
Clash,UTPRSMEMAH_YR2_2024/5,1.0
Clash,UTPRSMEMAH_YR3_2024/5,3.0
Clash,UTPRSMEMAH_YR4_2024/5,3.0
Clash,UTPRSSA_YR1_2024/5,2.0
Clash,UTPRSSA_YR2_2024/5,3.0
6hrs per day,UTPRSSA_YR3_2024/5,2.0
Clash,UTPRSSA_YR3_2024/5,5.0
6hrs per day,UTPRSSA_YR4_2024/5,2.0
Clash,UTPRSSA_YR4_2024/5,5.0
6hrs per day,UTPYCHL_YR1_2024/5,1.0
Clash,UTPYCHL_YR1_2024/5,3.0
Clash,UTPYCHL_YR2_2024/5,3.0
Clash,UTPYCHL_YR3_2024/5,2.0
6hrs per day,UTPYCHL_YR3_2024/5,14.0
Clash,UTPYCHL_YR4_2024/5,4.0
6hrs per day,UTPYCHL_YR4_2024/5,14.0
Clash,UTRELEL_YR1_2024/5,3.0
Clash,UTRELEL_YR2_2024/5,2.0
Clash,UTRELEL_YR3_2024/5,2.0
Clash,UTRELSLMAH_YR1_2024/5,3.0
Clash,UTRELSLMAH_YR2_2024/5,4.0
Clash,UTRELSLMAH_YR3_2024/5,2.0
Clash,UTRELSTUDI1F_YR1_2024/5,15.0
6hrs per day,UTRELSTUDI1F_YR1_2024/5,166.0
Clash,UTRELSTUDI1F_YR2_2024/5,9.0
6hrs per day,UTRELSTUDI1F_YR2_2024/5,85.0
Clash,UTRELSTUDI1F_YR3_2024/5,1.0
Clash,UTRELSTUDI1F_YR4_2024/5,1.0
Clash,UTRUSCL_YR1_2024/5,4.0
6hrs per day,UTRUSCL_YR1_2024/5,5.0
Clash,UTRUSCL_YR2_2024/5,6.0
6hrs per day,UTRUSCL_YR2_2024/5,24.0
Clash,UTRUSCL_YR4_2024/5,2.0
Clash,UTRUSEL_YR1_2024/5,2.0
Clash,UTRUSEL_YR2_2024/5,4.0
6hrs per day,UTRUSEL_YR2_2024/5,8.0
Clash,UTRUSEL_YR4_2024/5,3.0
Clash,UTRUSENG_YR1_2024/5,2.0
Clash,UTRUSENG_YR2_2024/5,5.0
Clash,UTRUSENG_YR4_2024/5,2.0
Clash,UTRUSHA_YR1_2024/5,3.0
Clash,UTRUSHA_YR2_2024/5,5.0
6hrs per day,UTRUSHA_YR2_2024/5,9.0
Clash,UTRUSHA_YR3_2024/5,1.0
Clash,UTRUSHA_YR4_2024/5,2.0
Clash,UTRUSLI_YR1_2024/5,2.0
Clash,UTRUSLI_YR2_2024/5,5.0
Clash,UTRUSLI_YR4_2024/5,2.0
Clash,UTRUSPO_YR1_2024/5,2.0
6hrs per day,UTRUSPO_YR1_2024/5,5.0
Clash,UTRUSPO_YR2_2024/5,4.0
6hrs per day,UTRUSPO_YR2_2024/5,42.0
Clash,UTRUSPO_YR4_2024/5,9.0
6hrs per day,UTRUSPO_YR4_2024/5,67.0
Clash,UTRUSPY_YR1_2024/5,4.0
6hrs per day,UTRUSPY_YR1_2024/5,16.0
Clash,UTRUSPY_YR2_2024/5,4.0
6hrs per day,UTRUSPY_YR2_2024/5,24.0
Clash,UTRUSPY_YR4_2024/5,2.0
Clash,UTRUSSHMAH_YR1_2024/5,13.0
6hrs per day,UTRUSSHMAH_YR1_2024/5,90.0
Clash,UTRUSSHMAH_YR2_2024/5,5.0
6hrs per day,UTRUSSHMAH_YR2_2024/5,47.0
Clash,UTRUSSHMAH_YR4_2024/5,2.0
Clash,UTRUSST_YR1_2024/5,2.0
Clash,UTRUSST_YR2_2024/5,4.0
Clash,UTRUSSY_YR1_2024/5,2.0
Clash,UTRUSSY_YR2_2024/5,4.0
Clash,UTRUSSY_YR4_2024/5,5.0
6hrs per day,UTRUSSY_YR4_2024/5,14.0
Clash,UTSANDE_YR1_2024/5,1.0
Clash,UTSANDE_YR2_2024/5,3.0
Clash,UTSANDE_YR3_2024/5,5.0
6hrs per day,UTSANDE_YR3_2024/5,8.0
Clash,UTSANDE_YR4_2024/5,6.0
6hrs per day,UTSANDE_YR4_2024/5,8.0
Clash,UTSANPO_YR1_2024/5,2.0
6hrs per day,UTSANPO_YR1_2024/5,8.0
Clash,UTSANPO_YR2_2024/5,5.0
6hrs per day,UTSANPO_YR2_2024/5,33.0
Clash,UTSANPO_YR3_2024/5,13.0
6hrs per day,UTSANPO_YR3_2024/5,103.0
Clash,UTSANPO_YR4_2024/5,14.0
6hrs per day,UTSANPO_YR4_2024/5,103.0
Clash,UTSANPY_YR1_2024/5,1.0
Clash,UTSANPY_YR2_2024/5,2.0
Clash,UTSANPY_YR3_2024/5,5.0
6hrs per day,UTSANPY_YR3_2024/5,8.0
Clash,UTSANPY_YR4_2024/5,6.0
6hrs per day,UTSANPY_YR4_2024/5,8.0
Clash,UTSANSP_YR1_2024/5,3.0
Clash,UTSANSP_YR2_2024/5,3.0
Clash,UTSANSP_YR3_2024/5,9.0
6hrs per day,UTSANSP_YR3_2024/5,47.0
Clash,UTSANSP_YR4_2024/5,10.0
6hrs per day,UTSANSP_YR4_2024/5,48.0
Clash,UTSCANENG_YR1_2024/5,2.0
Clash,UTSCANENG_YR2_2024/5,4.0
Clash,UTSCANENG_YR4_2024/5,1.0
Clash,UTSCOTS_YR1_2024/5,3.0
6hrs per day,UTSCOTS_YR1_2024/5,33.0
Clash,UTSCOTS_YR2_2024/5,5.0
6hrs per day,UTSCOTS_YR2_2024/5,19.0
Clash,UTSCOTS_YR3_2024/5,1.0
Clash,UTSCOTS_YR4_2024/5,1.0
Clash,UTSCSET_YR1_2024/5,1.0
Clash,UTSCSET_YR2_2024/5,3.0
6hrs per day,UTSCSET_YR2_2024/5,4.0
Clash,UTSCSET_YR4_2024/5,2.0
Clash,UTSCSLI_YR1_2024/5,2.0
Clash,UTSCSLI_YR2_2024/5,4.0
Clash,UTSCSLI_YR4_2024/5,1.0
Clash,UTSCSPO_YR1_2024/5,2.0
Clash,UTSCSPO_YR2_2024/5,4.0
6hrs per day,UTSCSPO_YR2_2024/5,38.0
Clash,UTSCSPO_YR4_2024/5,9.0
6hrs per day,UTSCSPO_YR4_2024/5,70.0
Clash,UTSCSPY_YR1_2024/5,2.0
6hrs per day,UTSCSPY_YR1_2024/5,9.0
Clash,UTSCSPY_YR2_2024/5,4.0
6hrs per day,UTSCSPY_YR2_2024/5,20.0
Clash,UTSCSPY_YR4_2024/5,1.0
Clash,UTSCSSY_YR1_2024/5,2.0
Clash,UTSCSSY_YR2_2024/5,3.0
Clash,UTSCSSY_YR4_2024/5,5.0
6hrs per day,UTSCSSY_YR4_2024/5,13.0
Clash,UTSCSTHMAH_YR1_2024/5,11.0
6hrs per day,UTSCSTHMAH_YR1_2024/5,83.0
Clash,UTSCSTHMAH_YR2_2024/5,5.0
6hrs per day,UTSCSTHMAH_YR2_2024/5,43.0
Clash,UTSCSTHMAH_YR4_2024/5,1.0
Clash,UTSCSTU_YR2_2024/5,3.0
Clash,UTSCYGY_YR1_2024/5,1.0
Clash,UTSCYGY_YR2_2024/5,1.0
Clash,UTSCYGY_YR3_2024/5,5.0
6hrs per day,UTSCYGY_YR3_2024/5,7.0
Clash,UTSCYGY_YR4_2024/5,4.0
6hrs per day,UTSCYPO_YR1_2024/5,2.0
Clash,UTSCYPO_YR1_2024/5,2.0
Clash,UTSCYPO_YR2_2024/5,4.0
6hrs per day,UTSCYPO_YR2_2024/5,32.0
Clash,UTSCYPO_YR3_2024/5,12.0
6hrs per day,UTSCYPO_YR3_2024/5,94.0
Clash,UTSCYPO_YR4_2024/5,10.0
6hrs per day,UTSCYPO_YR4_2024/5,82.0
Clash,UTSCYPS_YR1_2024/5,2.0
Clash,UTSCYPS_YR2_2024/5,2.0
Clash,UTSCYPS_YR3_2024/5,6.0
6hrs per day,UTSCYPS_YR3_2024/5,51.0
Clash,UTSCYPS_YR4_2024/5,5.0
6hrs per day,UTSCYPS_YR4_2024/5,37.0
Clash,UTSCYSA_YR1_2024/5,1.0
Clash,UTSCYSA_YR2_2024/5,3.0
Clash,UTSCYSA_YR3_2024/5,8.0
6hrs per day,UTSCYSA_YR3_2024/5,42.0
Clash,UTSCYSA_YR4_2024/5,7.0
6hrs per day,UTSCYSA_YR4_2024/5,29.0
6hrs per day,UTSENAB_YR1_2024/5,2.0
Clash,UTSENAB_YR1_2024/5,3.0
Clash,UTSENAB_YR2_2024/5,2.0
Clash,UTSENAB_YR3_2024/5,2.0
Clash,UTSENAB_YR4_2024/5,2.0
6hrs per day,UTSENAM_YR1_2024/5,2.0
Clash,UTSENAM_YR1_2024/5,3.0
Clash,UTSENAM_YR2_2024/5,2.0
Clash,UTSENAM_YR3_2024/5,2.0
Clash,UTSENAM_YR4_2024/5,3.0
Clash,UTSENAM_YR5_2024/5,2.0
Clash,UTSETAR_YR1_2024/5,2.0
Clash,UTSETAR_YR2_2024/5,4.0
Clash,UTSETCE_YR1_2024/5,2.0
Clash,UTSETCE_YR2_2024/5,2.0
Clash,UTSETEL_YR1_2024/5,3.0
Clash,UTSETEL_YR2_2024/5,2.0
Clash,UTSETEL_YR3_2024/5,2.0
Clash,UTSETEL_YR4_2024/5,1.0
Clash,UTSETET_YR1_2024/5,2.0
Clash,UTSETET_YR2_2024/5,3.0
Clash,UTSETET_YR3_2024/5,1.0
Clash,UTSETHN_YR1_2024/5,1.0
Clash,UTSETHN_YR2_2024/5,2.0
Clash,UTSETSS_YR1_2024/5,1.0
Clash,UTSETSS_YR2_2024/5,2.0
Clash,UTSETSS_YR4_2024/5,1.0
6hrs per day,UTSEYSHMAH_YR1_2024/5,2.0
Clash,UTSEYSHMAH_YR1_2024/5,3.0
Clash,UTSEYSHMAH_YR2_2024/5,4.0
6hrs per day,UTSEYSHMAH_YR2_2024/5,7.0
Clash,UTSEYSHMAH_YR3_2024/5,1.0
Clash,UTSFSEB_YR1_2024/5,2.0
Clash,UTSFSEB_YR2_2024/5,1.0
Clash,UTSFSEB_YR3_2024/5,1.0
Clash,UTSFSEB_YR4_2024/5,1.0
Clash,UTSFSEM_YR1_2024/5,2.0
Clash,UTSFSEM_YR2_2024/5,1.0
Clash,UTSFSEM_YR3_2024/5,1.0
Clash,UTSFSEM_YR4_2024/5,2.0
Clash,UTSFSEM_YR5_2024/5,3.0
Clash,UTSLCLAMAH_YR1_2024/5,5.0
6hrs per day,UTSLCLAMAH_YR1_2024/5,27.0
Clash,UTSLCLAMAH_YR2_2024/5,5.0
6hrs per day,UTSLCLAMAH_YR2_2024/5,12.0
Clash,UTSLCLAMAH_YR3_2024/5,1.0
Clash,UTSLHISMAH_YR1_2024/5,12.0
6hrs per day,UTSLHISMAH_YR1_2024/5,101.0
Clash,UTSLHISMAH_YR2_2024/5,13.0
6hrs per day,UTSLHISMAH_YR2_2024/5,117.0
Clash,UTSLHISMAH_YR3_2024/5,2.0
Clash,UTSLITT_YR1_2024/5,1.0
Clash,UTSLITT_YR2_2024/5,2.0
Clash,UTSLITT_YR3_2024/5,1.0
Clash,UTSLUHSMAH_YR1_2024/5,2.0
6hrs per day,UTSLUHSMAH_YR1_2024/5,12.0
Clash,UTSLUHSMAH_YR2_2024/5,4.0
6hrs per day,UTSLUHSMAH_YR2_2024/5,9.0
Clash,UTSLUHSMAH_YR3_2024/5,2.0
Clash,UTSOPEC_YR1_2024/5,3.0
